,Date,Flight name,Source,Destination,Departure_time,Arrival_time,Duration,No of stop,Price
6936,2022-11-28,Air Asia,Delhi,Mumbai,09:35,21:00,11h 25m,1,4538
6937,2022-11-28,Air Asia,Delhi,Mumbai,07:15,19:55,12h 40m,1,4538
6938,2022-11-28,Air Asia,Delhi,Mumbai,08:10,21:00,12h 50m,1,4538
6939,2022-11-28,Air Asia,Delhi,Mumbai,13:35,04:00,14h 25m,2,4538
6940,2022-11-28,Air Asia,Delhi,Mumbai,09:35,00:40,15h 5m,1,4538
6941,2022-11-28,Air Asia,Delhi,Mumbai,08:10,00:40,16h 30m,1,4538
6942,2022-11-28,IndiGo,Delhi,Mumbai,23:40,07:55,8h 15m,1,4563
6943,2022-11-28,Air Asia,Delhi,Mumbai,04:55,13:05,8h 10m,1,4718
6944,2022-11-28,IndiGo,Delhi,Mumbai,18:40,23:35,4h 55m,1,4763
6945,2022-11-28,IndiGo,Delhi,Mumbai,17:40,23:35,5h 55m,1,4763
6946,2022-11-28,IndiGo,Delhi,Mumbai,22:00,07:55,9h 55m,1,4773
6947,2022-11-28,Go First,Delhi,Mumbai,21:35,10:40,13h 5m,1,4853
6948,2022-11-28,Vistara,Delhi,Mumbai,21:20,06:15,8h 55m,1,5021
6949,2022-11-28,Vistara,Delhi,Mumbai,13:25,06:15,16h 50m,1,5068
6950,2022-11-28,IndiGo,Delhi,Mumbai,13:20,23:35,10h 15m,1,5318
6951,2022-11-28,Go First,Delhi,Mumbai,06:00,10:40,4h 40m,1,5352
6952,2022-11-28,Vistara,Delhi,Mumbai,18:00,06:15,12h 15m,1,5493
6953,2022-11-28,Go First,Delhi,Mumbai,16:40,21:25,4h 45m,1,5499
6954,2022-11-28,IndiGo,Delhi,Mumbai,13:20,18:40,5h 20m,1,5517
6955,2022-11-28,IndiGo,Delhi,Mumbai,13:20,20:00,6h 40m,1,5548
6956,2022-11-28,IndiGo,Delhi,Mumbai,23:40,10:05,10h 25m,1,5578
6957,2022-11-28,Vistara,Delhi,Mumbai,21:20,09:40,12h 20m,1,5861
6958,2022-11-28,Vistara,Delhi,Mumbai,13:25,09:40,20h 15m,1,5908
6959,2022-11-28,Go First,Delhi,Mumbai,20:45,22:55,2h 10m,Non,5953
6960,2022-11-28,Go First,Delhi,Mumbai,06:15,08:25,2h 10m,Non,5953
6961,2022-11-28,Go First,Delhi,Mumbai,02:40,04:50,2h 10m,Non,5953
6962,2022-11-28,Go First,Delhi,Mumbai,21:45,23:55,2h 10m,Non,5953
6963,2022-11-28,Go First,Delhi,Mumbai,22:30,00:40,2h 10m,Non,5953
6964,2022-11-28,Go First,Delhi,Mumbai,08:00,10:15,2h 15m,Non,5953
6965,2022-11-28,Go First,Delhi,Mumbai,16:40,22:20,5h 40m,1,5953
6966,2022-11-28,Go First,Delhi,Mumbai,10:30,16:20,5h 50m,1,5953
6967,2022-11-28,Go First,Delhi,Mumbai,10:35,16:45,6h 10m,1,5953
6968,2022-11-28,Go First,Delhi,Mumbai,10:45,19:55,9h 10m,2,5953
6969,2022-11-28,Go First,Delhi,Mumbai,21:30,08:00,10h 30m,1,5953
6970,2022-11-28,Go First,Delhi,Mumbai,10:45,22:55,12h 10m,2,5953
6971,2022-11-28,Go First,Delhi,Mumbai,05:50,19:40,13h 50m,1,5953
6972,2022-11-28,Go First,Delhi,Mumbai,05:45,19:55,14h 10m,1,5953
6973,2022-11-28,Go First,Delhi,Mumbai,10:45,01:20,14h 35m,1,5953
6974,2022-11-28,Go First,Delhi,Mumbai,18:40,10:05,15h 25m,1,5953
6975,2022-11-28,SpiceJet,Delhi,Mumbai,20:00,22:05,2h 5m,Non,5953
6976,2022-11-28,SpiceJet,Delhi,Mumbai,19:00,21:10,2h 10m,Non,5953
6977,2022-11-28,SpiceJet,Delhi,Mumbai,07:20,09:35,2h 15m,Non,5953
6978,2022-11-28,SpiceJet,Delhi,Mumbai,06:15,10:50,4h 35m,1,5953
6979,2022-11-28,SpiceJet,Delhi,Mumbai,05:45,13:15,7h 30m,1,5953
6980,2022-11-28,SpiceJet,Delhi,Mumbai,20:10,10:30,14h 20m,1,5953
6981,2022-11-28,IndiGo,Delhi,Mumbai,16:25,18:40,2h 15m,Non,5954
6982,2022-11-28,IndiGo,Delhi,Mumbai,17:25,19:40,2h 15m,Non,5954
6983,2022-11-28,IndiGo,Delhi,Mumbai,15:45,18:00,2h 15m,Non,5954
6984,2022-11-28,IndiGo,Delhi,Mumbai,02:00,04:15,2h 15m,Non,5954
6985,2022-11-28,IndiGo,Delhi,Mumbai,10:00,12:15,2h 15m,Non,5954
6986,2022-11-28,IndiGo,Delhi,Mumbai,14:15,16:30,2h 15m,Non,5954
6987,2022-11-28,IndiGo,Delhi,Mumbai,21:45,00:00,2h 15m,Non,5954
6988,2022-11-28,IndiGo,Delhi,Mumbai,05:25,07:40,2h 15m,Non,5954
6989,2022-11-28,IndiGo,Delhi,Mumbai,06:30,08:45,2h 15m,Non,5954
6990,2022-11-28,IndiGo,Delhi,Mumbai,19:55,22:15,2h 20m,Non,5954
6991,2022-11-28,IndiGo,Delhi,Mumbai,12:00,14:20,2h 20m,Non,5954
6992,2022-11-28,IndiGo,Delhi,Mumbai,23:00,01:20,2h 20m,Non,5954
6993,2022-11-28,IndiGo,Delhi,Mumbai,11:00,13:20,2h 20m,Non,5954
6994,2022-11-28,IndiGo,Delhi,Mumbai,18:30,20:50,2h 20m,Non,5954
6995,2022-11-28,IndiGo,Delhi,Mumbai,07:15,09:40,2h 25m,Non,5954
6996,2022-11-28,IndiGo,Delhi,Mumbai,08:45,11:10,2h 25m,Non,5954
6997,2022-11-28,Vistara,Delhi,Mumbai,21:40,23:40,2h,Non,5955
6998,2022-11-28,Vistara,Delhi,Mumbai,14:20,16:25,2h 5m,Non,5955
6999,2022-11-28,Vistara,Delhi,Mumbai,15:30,17:40,2h 10m,Non,5955
7000,2022-11-28,Vistara,Delhi,Mumbai,17:45,19:55,2h 10m,Non,5955
7001,2022-11-28,Vistara,Delhi,Mumbai,12:50,15:00,2h 10m,Non,5955
7002,2022-11-28,Vistara,Delhi,Mumbai,20:40,22:50,2h 10m,Non,5955
7003,2022-11-28,Vistara,Delhi,Mumbai,10:20,12:35,2h 15m,Non,5955
7004,2022-11-28,Vistara,Delhi,Mumbai,19:00,21:15,2h 15m,Non,5955
7005,2022-11-28,Vistara,Delhi,Mumbai,11:40,13:55,2h 15m,Non,5955
7006,2022-11-28,Vistara,Delhi,Mumbai,19:45,22:00,2h 15m,Non,5955
7007,2022-11-28,Vistara,Delhi,Mumbai,16:45,19:05,2h 20m,Non,5955
7008,2022-11-28,Air India,Delhi,Mumbai,20:00,22:10,2h 10m,Non,5955
7009,2022-11-28,Air India,Delhi,Mumbai,07:00,09:15,2h 15m,Non,5955
7010,2022-11-28,Air India,Delhi,Mumbai,22:30,00:45,2h 15m,Non,5955
7011,2022-11-28,Air India,Delhi,Mumbai,21:20,23:35,2h 15m,Non,5955
7012,2022-11-28,Air India,Delhi,Mumbai,08:00,10:20,2h 20m,Non,5955
7013,2022-11-28,Air India,Delhi,Mumbai,09:00,11:20,2h 20m,Non,5955
7014,2022-11-28,Air India,Delhi,Mumbai,10:00,12:25,2h 25m,Non,5955
7015,2022-11-28,Air India,Delhi,Mumbai,19:00,21:25,2h 25m,Non,5955
7016,2022-11-28,Go First,Delhi,Mumbai,06:00,15:15,9h 15m,1,5996
7017,2022-11-28,Air Asia,Delhi,Mumbai,04:55,19:50,14h 55m,1,6214
7018,2022-11-28,Go First,Delhi,Mumbai,17:55,20:05,2h 10m,Non,6269
7019,2022-11-28,Vistara,Delhi,Mumbai,18:00,09:40,15h 40m,1,6333
7020,2022-11-28,Vistara,Delhi,Mumbai,09:30,11:35,2h 5m,Non,6375
7021,2022-11-28,Vistara,Delhi,Mumbai,08:50,11:10,2h 20m,Non,6375
7022,2022-11-28,Air India,Delhi,Mumbai,14:00,16:20,2h 20m,Non,6480
7023,2022-11-28,Air India,Delhi,Mumbai,14:30,18:15,3h 45m,1,6480
7024,2022-11-28,Vistara,Delhi,Mumbai,05:45,08:00,2h 15m,Non,6795
7025,2022-11-28,Air India,Delhi,Mumbai,14:55,21:30,6h 35m,1,7060
7026,2022-11-28,Air India,Delhi,Mumbai,14:55,23:20,8h 25m,1,7060
7027,2022-11-28,Air India,Delhi,Mumbai,21:10,08:35,11h 25m,1,7060
7028,2022-11-28,Air India,Delhi,Mumbai,07:30,21:30,14h,1,7060
7029,2022-11-28,Air India,Delhi,Mumbai,21:10,11:30,14h 20m,1,7060
7030,2022-11-28,Air India,Delhi,Mumbai,06:10,21:30,15h 20m,1,7060
7031,2022-11-28,Air India,Delhi,Mumbai,07:30,23:20,15h 50m,1,7060
7032,2022-11-28,Air India,Delhi,Mumbai,06:10,23:20,17h 10m,1,7060
7033,2022-11-28,Air India,Delhi,Mumbai,14:55,08:35,17h 40m,1,7060
7034,2022-11-28,Air India,Delhi,Mumbai,04:55,22:05,17h 10m,1,7152
7035,2022-11-28,Vistara,Delhi,Mumbai,16:05,23:20,7h 15m,1,7189
7036,2022-11-28,Vistara,Delhi,Mumbai,08:05,23:20,15h 15m,1,7189
7037,2022-11-28,Air India,Delhi,Mumbai,16:55,23:20,6h 25m,1,7310
7038,2022-11-28,Air India,Delhi,Mumbai,13:30,21:30,8h,1,7310
7039,2022-11-28,Air India,Delhi,Mumbai,13:30,23:20,9h 50m,1,7310
7040,2022-11-28,Air India,Delhi,Mumbai,09:45,21:30,11h 45m,1,7310
7041,2022-11-28,Air India,Delhi,Mumbai,09:45,23:20,13h 35m,1,7310
7042,2022-11-28,Vistara,Delhi,Mumbai,07:30,09:40,2h 10m,Non,7320
7043,2022-11-28,IndiGo,Delhi,Mumbai,09:40,18:40,9h,1,7380
7044,2022-11-28,Vistara,Delhi,Mumbai,21:20,23:05,25h 45m,1,7404
7045,2022-11-28,IndiGo,Delhi,Mumbai,09:40,20:00,10h 20m,1,7410
7046,2022-11-28,IndiGo,Delhi,Mumbai,11:45,16:45,5h,1,7419
7047,2022-11-28,Vistara,Delhi,Mumbai,17:30,23:20,5h 50m,1,7451
7048,2022-11-28,Vistara,Delhi,Mumbai,14:10,23:20,9h 10m,1,7451
7049,2022-11-28,Vistara,Delhi,Mumbai,16:05,21:40,5h 35m,1,7478
7050,2022-11-28,Vistara,Delhi,Mumbai,20:40,08:15,11h 35m,1,7478
7051,2022-11-28,Vistara,Delhi,Mumbai,19:50,08:15,12h 25m,1,7478
7052,2022-11-28,Vistara,Delhi,Mumbai,08:05,20:40,12h 35m,1,7478
7053,2022-11-28,IndiGo,Delhi,Mumbai,07:45,14:15,6h 30m,1,7636
7054,2022-11-28,Vistara,Delhi,Mumbai,14:10,20:40,6h 30m,1,7740
7055,2022-11-28,Vistara,Delhi,Mumbai,14:10,21:40,7h 30m,1,7740
7056,2022-11-28,Vistara,Delhi,Mumbai,09:05,20:40,11h 35m,1,7740
7057,2022-11-28,Vistara,Delhi,Mumbai,09:05,21:40,12h 35m,1,7740
7058,2022-11-28,Vistara,Delhi,Mumbai,08:05,20:15,12h 10m,1,7845
7059,2022-11-28,Vistara,Delhi,Mumbai,20:40,10:10,13h 30m,1,7845
7060,2022-11-28,Air Asia,Delhi,Mumbai,16:20,00:40,8h 20m,1,7912
7061,2022-11-28,IndiGo,Delhi,Mumbai,09:40,16:10,6h 30m,1,8030
7062,2022-11-28,IndiGo,Delhi,Mumbai,16:45,23:00,6h 15m,1,8054
7063,2022-11-28,IndiGo,Delhi,Mumbai,22:45,07:25,8h 40m,1,8054
7064,2022-11-28,IndiGo,Delhi,Mumbai,21:00,07:05,10h 5m,1,8054
7065,2022-11-28,Vistara,Delhi,Mumbai,14:10,20:15,6h 5m,1,8108
7066,2022-11-28,Vistara,Delhi,Mumbai,09:05,20:15,11h 10m,1,8108
7067,2022-11-28,Vistara,Delhi,Mumbai,05:35,11:25,5h 50m,1,8265
7068,2022-11-28,Air India,Delhi,Mumbai,05:10,09:50,4h 40m,1,8337
7069,2022-11-28,IndiGo,Delhi,Mumbai,06:55,11:30,4h 35m,1,8579
7070,2022-11-28,IndiGo,Delhi,Mumbai,06:10,12:20,6h 10m,1,8684
7071,2022-11-28,IndiGo,Delhi,Mumbai,14:30,23:10,8h 40m,1,8684
7072,2022-11-28,IndiGo,Delhi,Mumbai,15:40,20:10,4h 30m,1,8725
7073,2022-11-28,IndiGo,Delhi,Mumbai,12:55,19:55,7h,1,8894
7074,2022-11-28,Air India,Delhi,Mumbai,13:20,18:15,4h 55m,1,9000
7075,2022-11-28,SpiceJet,Delhi,Mumbai,16:25,12:40,20h 15m,1,9078
7076,2022-11-28,Vistara,Delhi,Mumbai,11:00,14:00,27h,1,9210
7077,2022-11-28,SpiceJet,Delhi,Mumbai,07:00,12:40,5h 40m,1,9392
7078,2022-11-28,Air India,Delhi,Mumbai,08:25,22:05,13h 40m,1,9672
7079,2022-11-28,Vistara,Delhi,Mumbai,07:40,14:30,6h 50m,1,9926
7080,2022-11-28,Vistara,Delhi,Mumbai,20:10,09:00,12h 50m,1,9926
7081,2022-11-28,IndiGo,Delhi,Mumbai,18:15,22:05,3h 50m,1,9942
7082,2022-11-28,Vistara,Delhi,Mumbai,11:00,15:50,4h 50m,1,10050
7083,2022-11-28,Air India,Delhi,Mumbai,22:00,08:10,10h 10m,1,10050
7084,2022-11-28,IndiGo,Delhi,Mumbai,09:25,17:50,8h 25m,1,10102
7085,2022-11-28,Vistara,Delhi,Mumbai,13:20,14:00,24h 40m,1,10260
7086,2022-11-28,Air India,Delhi,Mumbai,16:45,00:05,7h 20m,1,10365
7087,2022-11-28,Air India,Delhi,Mumbai,09:45,00:05,14h 20m,1,10365
7088,2022-11-28,Vistara,Delhi,Mumbai,17:35,23:10,5h 35m,1,10418
7089,2022-11-28,Vistara,Delhi,Mumbai,20:35,07:35,11h,1,10418
7090,2022-11-28,Vistara,Delhi,Mumbai,20:35,10:00,13h 25m,1,10418
7091,2022-11-28,Vistara,Delhi,Mumbai,17:35,07:35,14h,1,10418
7092,2022-11-28,Air India,Delhi,Mumbai,20:40,08:10,11h 30m,1,10439
7093,2022-11-28,Air India,Delhi,Mumbai,20:40,10:00,13h 20m,1,10649
7094,2022-11-28,Vistara,Delhi,Mumbai,07:20,14:35,7h 15m,1,10733
7095,2022-11-28,Vistara,Delhi,Mumbai,14:45,23:10,8h 25m,1,10733
7096,2022-11-28,Vistara,Delhi,Mumbai,10:25,23:10,12h 45m,1,10733
7097,2022-11-28,Vistara,Delhi,Mumbai,17:10,22:00,4h 50m,1,10943
7098,2022-11-28,Air India,Delhi,Mumbai,16:10,23:50,7h 40m,1,10995
7099,2022-11-28,Air Asia,Delhi,Mumbai,12:45,02:20,13h 35m,1,10996
7100,2022-11-28,Air Asia,Delhi,Mumbai,12:45,04:00,15h 15m,1,10996
7101,2022-11-28,Air India,Delhi,Mumbai,21:30,09:55,12h 25m,1,11205
7102,2022-11-28,Air India,Delhi,Mumbai,10:55,00:20,13h 25m,1,11205
7103,2022-11-28,Air India,Delhi,Mumbai,09:45,23:50,14h 5m,1,11520
7104,2022-11-28,Vistara,Delhi,Mumbai,13:45,22:00,8h 15m,1,11730
7105,2022-11-28,Vistara,Delhi,Mumbai,13:40,22:35,8h 55m,1,11816
7106,2022-11-28,Go First,Delhi,Mumbai,11:50,18:10,6h 20m,1,11908
7107,2022-11-28,Go First,Delhi,Mumbai,05:30,18:10,12h 40m,1,11908
7108,2022-11-28,IndiGo,Delhi,Mumbai,16:55,21:25,4h 30m,1,12254
7109,2022-11-28,Air India,Delhi,Mumbai,10:55,16:50,5h 55m,1,12360
7110,2022-11-28,Air Asia,Delhi,Mumbai,06:05,21:00,14h 55m,2,12437
7111,2022-11-28,IndiGo,Delhi,Mumbai,11:25,21:25,10h,1,12517
7112,2022-11-28,Vistara,Delhi,Mumbai,10:20,23:10,12h 50m,1,12570
7113,2022-11-28,Air Asia,Delhi,Mumbai,13:35,02:20,12h 45m,2,12739
7114,2022-11-28,Go First,Delhi,Mumbai,12:45,21:50,9h 5m,1,12771
7115,2022-11-28,Vistara,Delhi,Mumbai,17:50,23:10,5h 20m,1,13463
7116,2022-11-28,Air India,Delhi,Mumbai,05:45,17:20,11h 35m,1,13641
7117,2022-11-28,Go First,Delhi,Mumbai,10:45,18:25,7h 40m,1,13908
7118,2022-11-28,Air India,Delhi,Mumbai,09:45,17:20,7h 35m,1,14166
7119,2022-11-28,Vistara,Delhi,Mumbai,17:25,23:30,6h 5m,1,14670
7120,2022-11-28,Vistara,Delhi,Mumbai,15:45,23:30,7h 45m,1,14670
7121,2022-11-28,Vistara,Delhi,Mumbai,07:30,13:00,5h 30m,1,14933
7122,2022-11-28,Vistara,Delhi,Mumbai,06:30,13:00,6h 30m,1,14933
7123,2022-11-28,Vistara,Delhi,Mumbai,07:30,20:15,12h 45m,1,15248
7124,2022-11-28,Go First,Delhi,Mumbai,10:45,19:30,8h 45m,1,16848
7125,2022-11-28,Air India,Delhi,Mumbai,10:15,15:50,5h 35m,1,19185
7126,2022-12-09,Go First,Delhi,Mumbai,16:40,22:20,5h 40m,1,3965
7127,2022-12-09,Go First,Delhi,Mumbai,06:00,15:15,9h 15m,1,3965
7128,2022-12-09,IndiGo,Delhi,Mumbai,06:20,16:10,9h 50m,1,3989
7129,2022-12-09,IndiGo,Delhi,Mumbai,05:00,10:05,5h 5m,1,4480
7130,2022-12-09,Air Asia,Delhi,Mumbai,13:35,19:55,6h 20m,1,4538
7131,2022-12-09,Air Asia,Delhi,Mumbai,07:15,19:55,12h 40m,1,4538
7132,2022-12-09,Go First,Delhi,Mumbai,06:00,10:40,4h 40m,1,4604
7133,2022-12-09,Go First,Delhi,Mumbai,21:35,10:40,13h 5m,1,4604
7134,2022-12-09,Air Asia,Delhi,Mumbai,08:10,19:00,10h 50m,1,4718
7135,2022-12-09,Air Asia,Delhi,Mumbai,08:10,21:00,12h 50m,1,4718
7136,2022-12-09,Go First,Delhi,Mumbai,16:40,21:25,4h 45m,1,5250
7137,2022-12-09,IndiGo,Delhi,Mumbai,23:40,10:05,10h 25m,1,5294
7138,2022-12-09,IndiGo,Delhi,Mumbai,23:40,05:50,6h 10m,1,5403
7139,2022-12-09,IndiGo,Delhi,Mumbai,22:00,05:50,7h 50m,1,5403
7140,2022-12-09,IndiGo,Delhi,Mumbai,20:20,05:50,9h 30m,1,5403
7141,2022-12-09,Go First,Delhi,Mumbai,20:45,22:55,2h 10m,Non,5953
7142,2022-12-09,Go First,Delhi,Mumbai,17:55,20:05,2h 10m,Non,5953
7143,2022-12-09,Go First,Delhi,Mumbai,21:45,23:55,2h 10m,Non,5953
7144,2022-12-09,Go First,Delhi,Mumbai,02:40,04:50,2h 10m,Non,5953
7145,2022-12-09,Go First,Delhi,Mumbai,06:15,08:25,2h 10m,Non,5953
7146,2022-12-09,Go First,Delhi,Mumbai,10:35,16:45,6h 10m,1,5953
7147,2022-12-09,Go First,Delhi,Mumbai,15:30,21:50,6h 20m,1,5953
7148,2022-12-09,Go First,Delhi,Mumbai,21:30,08:00,10h 30m,1,5953
7149,2022-12-09,SpiceJet,Delhi,Mumbai,20:00,22:05,2h 5m,Non,5953
7150,2022-12-09,SpiceJet,Delhi,Mumbai,19:00,21:10,2h 10m,Non,5953
7151,2022-12-09,SpiceJet,Delhi,Mumbai,07:20,09:35,2h 15m,Non,5953
7152,2022-12-09,IndiGo,Delhi,Mumbai,07:55,10:05,2h 10m,Non,5954
7153,2022-12-09,IndiGo,Delhi,Mumbai,10:00,12:15,2h 15m,Non,5954
7154,2022-12-09,IndiGo,Delhi,Mumbai,21:45,00:00,2h 15m,Non,5954
7155,2022-12-09,IndiGo,Delhi,Mumbai,02:00,04:15,2h 15m,Non,5954
7156,2022-12-09,IndiGo,Delhi,Mumbai,06:30,08:45,2h 15m,Non,5954
7157,2022-12-09,IndiGo,Delhi,Mumbai,17:25,19:40,2h 15m,Non,5954
7158,2022-12-09,IndiGo,Delhi,Mumbai,23:00,01:20,2h 20m,Non,5954
7159,2022-12-09,IndiGo,Delhi,Mumbai,08:45,11:10,2h 25m,Non,5954
7160,2022-12-09,Air India,Delhi,Mumbai,20:00,22:10,2h 10m,Non,5955
7161,2022-12-09,Air India,Delhi,Mumbai,07:00,09:15,2h 15m,Non,5955
7162,2022-12-09,Air India,Delhi,Mumbai,22:30,00:45,2h 15m,Non,5955
7163,2022-12-09,Air India,Delhi,Mumbai,08:00,10:20,2h 20m,Non,5955
7164,2022-12-09,Air India,Delhi,Mumbai,09:00,11:20,2h 20m,Non,5955
7165,2022-12-09,IndiGo,Delhi,Mumbai,16:25,18:40,2h 15m,Non,6164
7166,2022-12-09,IndiGo,Delhi,Mumbai,18:30,20:50,2h 20m,Non,6164
7167,2022-12-09,IndiGo,Delhi,Mumbai,11:00,13:20,2h 20m,Non,6164
7168,2022-12-09,Air Asia,Delhi,Mumbai,04:55,13:05,8h 10m,1,6214
7169,2022-12-09,Air Asia,Delhi,Mumbai,09:35,19:00,9h 25m,1,6214
7170,2022-12-09,Air Asia,Delhi,Mumbai,09:35,21:00,11h 25m,1,6214
7171,2022-12-09,Air Asia,Delhi,Mumbai,09:35,00:40,15h 5m,1,6214
7172,2022-12-09,Air Asia,Delhi,Mumbai,08:10,00:40,16h 30m,1,6214
7173,2022-12-09,Go First,Delhi,Mumbai,22:30,00:40,2h 10m,Non,6269
7174,2022-12-09,Go First,Delhi,Mumbai,08:00,10:15,2h 15m,Non,6269
7175,2022-12-09,Vistara,Delhi,Mumbai,21:55,23:55,2h,Non,6375
7176,2022-12-09,Vistara,Delhi,Mumbai,20:40,22:50,2h 10m,Non,6375
7177,2022-12-09,Vistara,Delhi,Mumbai,19:00,21:15,2h 15m,Non,6375
7178,2022-12-09,Vistara,Delhi,Mumbai,16:45,19:05,2h 20m,Non,6375
7179,2022-12-09,Air India,Delhi,Mumbai,21:20,23:35,2h 15m,Non,6480
7180,2022-12-09,Air India,Delhi,Mumbai,19:00,21:25,2h 25m,Non,6480
7181,2022-12-09,Air India,Delhi,Mumbai,17:50,20:15,2h 25m,Non,6480
7182,2022-12-09,Air India,Delhi,Mumbai,10:00,12:25,2h 25m,Non,6480
7183,2022-12-09,Air India,Delhi,Mumbai,14:30,18:15,3h 45m,1,6480
7184,2022-12-09,Vistara,Delhi,Mumbai,12:50,15:00,2h 10m,Non,6533
7185,2022-12-09,IndiGo,Delhi,Mumbai,15:45,18:00,2h 15m,Non,6584
7186,2022-12-09,Vistara,Delhi,Mumbai,09:30,11:35,2h 5m,Non,6795
7187,2022-12-09,Vistara,Delhi,Mumbai,07:30,09:45,2h 15m,Non,6795
7188,2022-12-09,Vistara,Delhi,Mumbai,08:50,11:10,2h 20m,Non,6795
7189,2022-12-09,Vistara,Delhi,Mumbai,11:40,14:00,2h 20m,Non,6795
7190,2022-12-09,Vistara,Delhi,Mumbai,15:30,17:40,2h 10m,Non,6848
7191,2022-12-09,Vistara,Delhi,Mumbai,10:20,12:35,2h 15m,Non,6848
7192,2022-12-09,IndiGo,Delhi,Mumbai,13:20,20:00,6h 40m,1,6979
7193,2022-12-09,Air India,Delhi,Mumbai,14:55,21:30,6h 35m,1,7060
7194,2022-12-09,Air India,Delhi,Mumbai,14:55,23:20,8h 25m,1,7060
7195,2022-12-09,Air India,Delhi,Mumbai,07:30,21:30,14h,1,7060
7196,2022-12-09,Air India,Delhi,Mumbai,06:10,21:30,15h 20m,1,7060
7197,2022-12-09,Air India,Delhi,Mumbai,07:30,23:20,15h 50m,1,7060
7198,2022-12-09,Air India,Delhi,Mumbai,06:10,23:20,17h 10m,1,7060
7199,2022-12-09,Air India,Delhi,Mumbai,14:55,08:35,17h 40m,1,7060
7200,2022-12-09,Air India,Delhi,Mumbai,07:30,08:35,25h 5m,1,7060
7201,2022-12-09,Go First,Delhi,Mumbai,05:45,19:55,14h 10m,1,7156
7202,2022-12-09,Air Asia,Delhi,Mumbai,19:05,00:40,5h 35m,1,7186
7203,2022-12-09,Air Asia,Delhi,Mumbai,16:20,00:40,8h 20m,1,7186
7204,2022-12-09,Air Asia,Delhi,Mumbai,04:55,19:50,14h 55m,1,7186
7205,2022-12-09,IndiGo,Delhi,Mumbai,13:20,18:40,5h 20m,1,7189
7206,2022-12-09,Air India,Delhi,Mumbai,16:55,23:20,6h 25m,1,7310
7207,2022-12-09,Air India,Delhi,Mumbai,21:10,08:35,11h 25m,1,7310
7208,2022-12-09,Air India,Delhi,Mumbai,09:45,21:30,11h 45m,1,7310
7209,2022-12-09,Air India,Delhi,Mumbai,09:45,23:20,13h 35m,1,7310
7210,2022-12-09,Air India,Delhi,Mumbai,16:55,08:35,15h 40m,1,7310
7211,2022-12-09,SpiceJet,Delhi,Mumbai,06:15,10:50,4h 35m,1,7319
7212,2022-12-09,SpiceJet,Delhi,Mumbai,13:05,18:20,5h 15m,1,7319
7213,2022-12-09,SpiceJet,Delhi,Mumbai,05:45,13:15,7h 30m,1,7319
7214,2022-12-09,Vistara,Delhi,Mumbai,06:00,08:00,2h,Non,7320
7215,2022-12-09,Vistara,Delhi,Mumbai,19:45,21:55,2h 10m,Non,7320
7216,2022-12-09,Vistara,Delhi,Mumbai,14:20,16:30,2h 10m,Non,7320
7217,2022-12-09,Vistara,Delhi,Mumbai,17:45,20:05,2h 20m,Non,7320
7218,2022-12-09,Air India,Delhi,Mumbai,14:00,16:20,2h 20m,Non,7320
7219,2022-12-09,Vistara,Delhi,Mumbai,19:50,08:15,12h 25m,1,7478
7220,2022-12-09,Vistara,Delhi,Mumbai,17:35,08:15,14h 40m,1,7740
7221,2022-12-09,Vistara,Delhi,Mumbai,16:05,08:15,16h 10m,1,7740
7222,2022-12-09,Vistara,Delhi,Mumbai,06:15,20:40,14h 25m,1,8015
7223,2022-12-09,IndiGo,Delhi,Mumbai,06:10,14:15,8h 5m,1,8109
7224,2022-12-09,Vistara,Delhi,Mumbai,18:00,23:05,5h 5m,1,8192
7225,2022-12-09,Vistara,Delhi,Mumbai,21:20,06:15,8h 55m,1,8192
7226,2022-12-09,Vistara,Delhi,Mumbai,13:25,23:05,9h 40m,1,8192
7227,2022-12-09,Vistara,Delhi,Mumbai,18:00,06:15,12h 15m,1,8192
7228,2022-12-09,Vistara,Delhi,Mumbai,21:20,09:40,12h 20m,1,8192
7229,2022-12-09,Vistara,Delhi,Mumbai,18:00,09:40,15h 40m,1,8192
7230,2022-12-09,Vistara,Delhi,Mumbai,13:25,09:40,20h 15m,1,8192
7231,2022-12-09,IndiGo,Delhi,Mumbai,06:50,12:20,5h 30m,1,8264
7232,2022-12-09,Vistara,Delhi,Mumbai,08:05,20:40,12h 35m,1,8265
7233,2022-12-09,Vistara,Delhi,Mumbai,08:05,21:50,13h 45m,1,8265
7234,2022-12-09,Air India,Delhi,Mumbai,14:55,11:30,20h 35m,1,8320
7235,2022-12-09,IndiGo,Delhi,Mumbai,13:20,23:35,10h 15m,1,8349
7236,2022-12-09,IndiGo,Delhi,Mumbai,05:15,09:45,4h 30m,1,8369
7237,2022-12-09,IndiGo,Delhi,Mumbai,07:55,14:15,6h 20m,1,8527
7238,2022-12-09,IndiGo,Delhi,Mumbai,22:45,07:25,8h 40m,1,8527
7239,2022-12-09,Vistara,Delhi,Mumbai,16:05,21:50,5h 45m,1,8528
7240,2022-12-09,Vistara,Delhi,Mumbai,17:35,23:25,5h 50m,1,8528
7241,2022-12-09,Vistara,Delhi,Mumbai,16:05,23:25,7h 20m,1,8528
7242,2022-12-09,Vistara,Delhi,Mumbai,09:05,20:40,11h 35m,1,8528
7243,2022-12-09,Vistara,Delhi,Mumbai,09:05,21:50,12h 45m,1,8528
